SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,days_since_last_game,avg_prev_5,avg_prev_15,HOME_AWAY,OPP,OPP_DEF_RATING,avg_prev_opp_3
2024,1628909,Kelsey Mitchell,IND,2024-07-06,IND vs. NYL,W,35.55,14,4,19.0,17.8,Home,NYL,97.7,14.33333
2024,1628909,Kelsey Mitchell,IND,2024-07-10,IND vs. WAS,L,37.78167,15,4,18.2,17.66667,Home,WAS,,19.0
2024,1628909,Kelsey Mitchell,IND,2024-07-12,IND vs. PHO,W,33.005,28,2,16.4,17.66667,Home,PHO,98.5,16.0
2024,1628909,Kelsey Mitchell,IND,2024-07-14,IND @ MIN,W,34.58333,21,2,19.2,18.6,Away,MIN,94.8,
2024,1628909,Kelsey Mitchell,IND,2024-07-17,IND @ DAL,L,35.75,13,3,20.2,18.8,Away,DAL,107.7,
2024,1628909,Kelsey Mitchell,IND,2024-08-16,IND vs. PHO,W,36.96667,28,30,18.2,18.26667,Home,PHO,98.5,22.0
2024,1628909,Kelsey Mitchell,IND,2024-08-18,IND vs. SEA,W,34.61667,27,2,21.0,19.06667,Home,SEA,98.9,15.0
2024,1628909,Kelsey Mitchell,IND,2024-08-24,IND @ MIN,L,34.41667,21,6,23.4,20.26667,Away,MIN,94.8,21.0
2024,1628909,Kelsey Mitchell,IND,2024-08-26,IND @ ATL,W,37.92,29,2,22.0,20.06667,Away,ATL,99.4,21.0
2024,1628909,Kelsey Mitchell,IND,2024-08-28,IND vs. CON,W,37.75,23,2,23.6,20.86667,Home,CON,112.2,11.33333
2024,1628909,Kelsey Mitchell,IND,2024-08-30,IND @ CHI,W,28.635,23,2,25.6,20.93333,Away,CHI,108.3,19.66667
2024,1628909,Kelsey Mitchell,IND,2024-09-01,IND @ DAL,W,37.04833,36,2,24.6,21.26667,Away,DAL,107.7,13.0
2024,1628909,Kelsey Mitchell,IND,2024-09-04,IND vs. LAS,W,36.26667,18,3,26.4,22.06667,Home,LAS,107.5,16.5
2024,1628909,Kelsey Mitchell,IND,2024-09-06,IND vs. MIN,L,37.95,23,2,25.8,22.33333,Home,MIN,94.8,21.0
2024,1628909,Kelsey Mitchell,IND,2024-09-08,IND vs. ATL,W,42.05,21,2,24.6,22.8,Home,ATL,99.4,23.66667
2024,1628909,Kelsey Mitchell,IND,2024-09-11,IND vs. LVA,L,38.23333,24,3,24.2,22.66667,Home,LVA,102.8,19.5
2024,1628909,Kelsey Mitchell,IND,2024-09-13,IND vs. LVA,L,35.33333,20,2,24.4,23.33333,Home,LVA,102.8,21.0
2024,1628909,Kelsey Mitchell,IND,2024-09-15,IND vs. DAL,W,30.01667,30,2,21.2,23.66667,Home,DAL,107.7,24.5
2024,1628909,Kelsey Mitchell,IND,2024-09-19,IND @ WAS,L,4.6,4,4,23.6,23.8,Away,WAS,,17.66667
2025,1628909,Kelsey Mitchell,IND,2025-05-17,IND vs. CHI,W,29.66667,15,240,19.8,22.66667,Home,CHI,108.3,21.33333
2025,1628909,Kelsey Mitchell,IND,2025-05-20,IND vs. ATL,L,33.11667,24,3,18.6,22.8,Home,ATL,99.4,22.66667
2025,1628909,Kelsey Mitchell,IND,2025-05-22,IND @ ATL,W,27.96667,17,2,18.6,22.53333,Away,ATL,99.4,24.66667
2025,1628909,Kelsey Mitchell,IND,2025-05-24,IND vs. NYL,L,34.45,15,2,18.0,21.86667,Home,NYL,97.7,17.33333
2025,1628909,Kelsey Mitchell,IND,2025-05-28,IND @ WAS,L,32.21333,14,4,15.0,21.46667,Away,WAS,,13.66667
2025,1628909,Kelsey Mitchell,IND,2025-05-30,IND vs. CON,L,34.96667,13,2,17.0,20.46667,Home,CON,112.2,16.33333
2025,1628909,Kelsey Mitchell,IND,2025-06-03,IND vs. WAS,W,32.03333,24,4,16.6,19.8,Home,WAS,,11.0
2025,1628909,Kelsey Mitchell,IND,2025-06-07,IND @ CHI,W,24.95,17,4,16.6,19.86667,Away,CHI,108.3,20.66667
2025,1628909,Kelsey Mitchell,IND,2025-06-10,IND @ ATL,L,30.98333,11,3,16.6,18.6,Away,ATL,99.4,20.66667
2025,1628909,Kelsey Mitchell,IND,2025-06-14,IND vs. NYL,W,34.07333,22,4,15.8,18.13333,Home,NYL,97.7,16.66667
2025,1628909,Kelsey Mitchell,IND,2025-06-17,IND vs. CON,W,28.9,17,3,17.4,18.06667,Home,CON,112.2,15.0
2025,1628909,Kelsey Mitchell,IND,2025-06-19,IND @ GSV,L,33.01,16,2,18.2,17.8,Away,GSV,98.8,
2025,1628909,Kelsey Mitchell,IND,2025-06-22,IND @ LVA,L,34.55,20,3,16.6,17.26667,Away,LVA,102.8,22.33333
2025,1628909,Kelsey Mitchell,IND,2025-06-24,IND @ SEA,W,33.7,26,2,17.2,17.26667,Away,SEA,98.9,18.33333
2025,1628909,Kelsey Mitchell,IND,2025-06-26,IND vs. LAS,L,32.07333,20,2,20.2,17.0,Home,LAS,107.5,17.0
2025,1628909,Kelsey Mitchell,IND,2025-06-27,IND @ DAL,W,33.58333,32,1,19.8,18.06667,Away,DAL,107.7,26.33333
2025,1628909,Kelsey Mitchell,IND,2025-07-03,IND vs. LVA,W,28.8,25,6,22.8,19.2,Home,LVA,102.8,21.33333
2025,1628909,Kelsey Mitchell,IND,2025-07-05,IND vs. LAS,L,30.79167,19,2,24.6,19.26667,Home,LAS,107.5,17.66667
2025,1628909,Kelsey Mitchell,IND,2025-07-09,IND vs. GSV,L,29.965,12,4,24.4,19.4,Home,GSV,98.8,16.0
2025,1628909,Kelsey Mitchell,IND,2025-07-11,IND vs. ATL,W,25.48333,25,2,21.6,19.2,Home,ATL,99.4,17.33333
2025,1628909,Kelsey Mitchell,IND,2025-07-13,IND vs. DAL,W,26.01667,20,2,22.6,19.93333,Home,DAL,107.7,32.66667
2025,1628909,Kelsey Mitchell,IND,2025-07-15,IND @ CON,W,32.83333,20,2,20.2,20.4,Away,CON,112.2,17.66667
2025,1628909,Kelsey Mitchell,IND,2025-07-16,IND @ NYL,L,26.58333,16,1,19.2,20.13333,Away,NYL,97.7,17.0
2024,1628915,Kia Nurse,LAS,2024-05-15,LAS vs. ATL,L,32.31667,23,5,,,Home,ATL,99.4,
2024,1628915,Kia Nurse,LAS,2024-05-18,LAS @ LVA,L,32.13333,13,3,23.0,23.0,Away,LVA,102.8,
2024,1628915,Kia Nurse,LAS,2024-05-21,LAS vs. WAS,W,31.23333,13,3,18.0,18.0,Home,WAS,,
2024,1628915,Kia Nurse,LAS,2024-05-24,LAS vs. IND,L,26.36667,4,3,16.33333,16.33333,Home,IND,100.6,
2024,1628915,Kia Nurse,LAS,2024-05-26,LAS vs. DAL,L,17.28333,0,2,13.25,13.25,Home,DAL,107.7,
2024,1628915,Kia Nurse,LAS,2024-05-28,LAS @ IND,W,27.95,22,2,10.6,10.6,Away,IND,100.6,4.0
2024,1628915,Kia Nurse,LAS,2024-05-30,LAS @ CHI,L,31.63333,17,2,10.4,12.5,Away,CHI,108.3,
2024,1628915,Kia Nurse,LAS,2024-06-02,LAS @ PHO,L,34.48333,12,3,11.2,13.14286,Away,PHO,98.5,
2024,1628915,Kia Nurse,LAS,2024-06-05,LAS vs. MIN,L,18.33333,6,3,11.0,13.0,Home,MIN,94.8,
2024,1628915,Kia Nurse,LAS,2024-06-07,LAS vs. DAL,W,15.31667,0,2,11.4,12.22222,Home,DAL,107.7,0.0
2024,1628915,Kia Nurse,LAS,2024-06-09,LAS vs. LVA,W,13.85,7,2,11.4,11.0,Home,LVA,102.8,13.0
2024,1628915,Kia Nurse,LAS,2024-06-11,LAS @ SEA,L,3.93333,0,2,8.4,10.63636,Away,SEA,98.9,
2024,1628915,Kia Nurse,LAS,2024-06-14,LAS @ MIN,L,18.25,8,3,5.0,9.75,Away,MIN,94.8,6.0
2024,1628915,Kia Nurse,LAS,2024-06-16,LAS @ ATL,L,19.81667,5,2,4.2,9.61538,Away,ATL,99.4,23.0
2024,1628915,Kia Nurse,LAS,2024-06-18,LAS @ CON,L,19.86667,6,2,4.0,9.28571,Away,CON,112.2,
2024,1628915,Kia Nurse,LAS,2024-06-20,LAS @ NYL,L,13.53333,7,2,5.2,9.06667,Away,NYL,97.7,
2024,1628915,Kia Nurse,LAS,2024-06-22,LAS @ NYL,L,25.2,12,2,5.2,8.0,Away,NYL,97.7,7.0
2024,1628915,Kia Nurse,LAS,2024-06-28,LAS @ PHO,L,29.465,9,6,7.6,7.93333,Away,PHO,98.5,12.0
2024,1628915,Kia Nurse,LAS,2024-07-02,LAS vs. WAS,L,23.355,7,4,7.8,7.66667,Home,WAS,,13.0
2024,1628915,Kia Nurse,LAS,2024-07-05,LAS vs. LVA,W,11.46667,0,3,8.2,7.86667,Home,LVA,102.8,10.0
2024,1628915,Kia Nurse,LAS,2024-07-07,LAS vs. PHO,L,17.45,2,2,7.0,7.86667,Home,PHO,98.5,10.5
2024,1628915,Kia Nurse,LAS,2024-07-09,LAS vs. MIN,L,21.18333,5,2,6.0,6.53333,Home,MIN,94.8,7.0
2024,1628915,Kia Nurse,LAS,2024-07-13,LAS @ DAL,W,24.85,3,4,4.6,5.73333,Away,DAL,107.7,0.0
2024,1628915,Kia Nurse,LAS,2024-07-16,LAS vs. SEA,L,13.95,0,3,3.4,5.13333,Home,SEA,98.9,0.0
2024,1628915,Kia Nurse,LAS,2024-08-15,LAS vs. NYL,L,24.93333,10,30,2.0,4.73333,Home,NYL,97.7,9.5
2024,1628915,Kia Nurse,LAS,2024-08-17,LAS vs. CHI,L,21.10333,16,2,4.0,5.4,Home,CHI,108.3,17.0
2024,1628915,Kia Nurse,LAS,2024-08-18,LAS @ LVA,L,22.65,12,1,6.8,6.0,Away,LVA,102.8,6.66667
2024,1628915,Kia Nurse,LAS,2024-08-20,LAS @ CON,L,17.21667,9,2,8.2,6.8,Away,CON,112.2,6.0
2024,1628915,Kia Nurse,LAS,2024-08-23,LAS @ WAS,L,11.26667,3,3,9.4,6.86667,Away,WAS,,10.0
2024,1628915,Kia Nurse,LAS,2024-08-25,LAS @ DAL,L,16.12833,7,2,10.0,6.73333,Away,DAL,107.7,1.0
2024,1628915,Kia Nurse,LAS,2024-08-28,LAS vs. NYL,W,9.85,0,3,9.4,6.8,Home,NYL,97.7,9.66667
2024,1628915,Kia Nurse,LAS,2024-09-01,LAS vs. ATL,L,15.55,8,4,6.2,6.33333,Home,ATL,99.4,14.0
2024,1628915,Kia Nurse,LAS,2024-09-04,LAS @ IND,L,25.55,13,3,5.4,6.06667,Away,IND,100.6,13.0
2024,1628915,Kia Nurse,LAS,2024-09-06,LAS @ CHI,L,13.06167,5,2,6.2,6.33333,Away,CHI,108.3,16.5
2024,1628915,Kia Nurse,LAS,2024-09-08,LAS vs. CON,L,22.03333,9,2,6.6,6.2,Home,CON,112.2,7.5
2024,1628915,Kia Nurse,LAS,2024-09-10,LAS vs. CON,L,16.2,0,2,7.0,6.8,Home,CON,112.2,8.0
2024,1628915,Kia Nurse,LAS,2024-09-11,LAS vs. SEA,L,13.66667,4,1,7.0,6.66667,Home,SEA,98.9,0.0
2024,1628915,Kia Nurse,LAS,2024-09-15,LAS @ SEA,L,16.23333,4,4,6.2,6.6,Away,SEA,98.9,1.33333
2024,1628915,Kia Nurse,LAS,2024-09-17,LAS vs. PHO,L,25.14667,10,2,4.4,6.66667,Home,PHO,98.5,7.66667
2024,1628915,Kia Nurse,LAS,2024-09-19,LAS @ MIN,W,16.7,12,2,5.4,7.33333,Away,MIN,94.8,6.33333
2025,1628915,Kia Nurse,CHI,2025-05-17,CHI @ IND,L,20.46667,4,240,6.0,7.46667,Away,IND,100.6,13.0
2025,1628915,Kia Nurse,CHI,2025-05-22,CHI vs. NYL,L,19.08333,3,5,6.8,6.66667,Home,NYL,97.7,7.33333
2025,1628915,Kia Nurse,CHI,2025-05-25,CHI @ LAS,L,23.98333,9,3,6.6,6.06667,Away,LAS,107.5,
2025,1628915,Kia Nurse,CHI,2025-05-27,CHI @ PHX,L,32.07167,14,2,7.6,6.06667,Away,PHX,,
2025,1628915,Kia Nurse,CHI,2025-05-29,CHI vs. DAL,W,21.1,8,2,8.4,6.8,Home,DAL,107.7,3.33333
2025,1628915,Kia Nurse,CHI,2025-05-31,CHI @ DAL,W,29.445,11,2,7.6,6.86667,Away,DAL,107.7,6.0
2025,1628915,Kia Nurse,CHI,2025-06-07,CHI vs. IND,L,18.06667,3,7,9.0,7.6,Home,IND,100.6,13.0
2025,1628915,Kia Nurse,CHI,2025-06-10,CHI @ NYL,L,20.3,8,3,9.0,7.26667,Away,NYL,97.7,4.33333
2025,1628915,Kia Nurse,CHI,2025-06-13,CHI @ ATL,L,26.88333,2,3,8.8,6.93333,Away,ATL,99.4,12.0
2025,1628915,Kia Nurse,CHI,2025-06-15,CHI @ CON,W,16.13333,11,2,6.4,6.73333,Away,CON,112.2,6.0
2025,1628915,Kia Nurse,CHI,2025-06-17,CHI vs. WAS,L,14.90667,3,2,7.0,6.86667,Home,WAS,,7.66667
2025,1628915,Kia Nurse,CHI,2025-06-21,CHI vs. PHX,L,23.31667,10,4,5.4,7.06667,Home,PHX,,14.0
2025,1628915,Kia Nurse,CHI,2025-06-22,CHI @ ATL,L,12.36333,0,1,6.8,7.46667,Away,ATL,99.4,5.0
2025,1628915,Kia Nurse,CHI,2025-06-24,CHI vs. LAS,W,23.18333,8,2,5.2,7.2,Home,LAS,107.5,9.0
2025,1628915,Kia Nurse,CHI,2025-06-27,CHI @ GSV,L,27.11667,17,3,6.4,7.06667,Away,GSV,98.8,
2025,1628915,Kia Nurse,CHI,2025-06-29,CHI @ LAS,W,23.93333,14,2,7.6,7.4,Away,LAS,107.5,8.5
2025,1628915,Kia Nurse,CHI,2025-07-06,CHI @ MIN,L,17.39667,3,7,9.8,8.06667,Away,MIN,94.8,8.33333
2025,1628915,Kia Nurse,CHI,2025-07-08,CHI @ WAS,L,25.45,8,2,8.4,8.06667,Away,WAS,,4.33333
2025,1628915,Kia Nurse,CHI,2025-07-09,CHI vs. DAL,W,17.25,3,1,10.0,8.0,Home,DAL,107.7,8.66667
2025,1628915,Kia Nurse,CHI,2025-07-12,CHI vs. MIN,W,15.69833,0,3,9.0,7.26667,Home,MIN,94.8,6.66667
2025,1628915,Kia Nurse,CHI,2025-07-14,CHI vs. MIN,L,24.045,4,2,5.6,6.73333,Home,MIN,94.8,5.0
2025,1628915,Kia Nurse,CHI,2025-07-16,CHI vs. ATL,L,22.28333,5,2,3.6,6.26667,Home,ATL,99.4,3.33333
2024,1628920,Mercedes Russell,SEA,2024-05-14,SEA vs. MIN,L,13.64833,7,5,,,Home,MIN,94.8,
2024,1628920,Mercedes Russell,SEA,2024-05-17,SEA @ MIN,L,11.8,7,3,7.0,7.0,Away,MIN,94.8,7.0
2024,1628920,Mercedes Russell,SEA,2024-05-19,SEA @ WAS,W,29.95,8,2,7.0,7.0,Away,WAS,,
2024,1628920,Mercedes Russell,SEA,2024-05-20,SEA @ NYL,L,33.86667,8,1,7.33333,7.33333,Away,NYL,97.7,
2024,1628920,Mercedes Russell,SEA,2024-05-22,SEA vs. IND,W,9.41667,0,2,7.5,7.5,Home,IND,100.6,
2024,1628920,Mercedes Russell,SEA,2024-05-25,SEA vs. WAS,W,18.93333,6,3,6.0,6.0,Home,WAS,,8.0
2024,1628920,Mercedes Russell,SEA,2024-05-28,SEA @ CHI,W,12.68333,2,3,5.8,6.0,Away,CHI,108.3,
2024,1628920,Mercedes Russell,SEA,2024-05-30,SEA @ IND,W,19.53333,7,2,4.8,5.42857,Away,IND,100.6,0.0
2024,1628920,Mercedes Russell,SEA,2024-06-04,SEA vs. PHO,W,25.14833,5,5,4.6,5.625,Home,PHO,98.5,
2024,1628920,Mercedes Russell,SEA,2024-06-07,SEA @ LVA,W,8.46667,0,3,4.0,5.55556,Away,LVA,102.8,
2024,1628920,Mercedes Russell,SEA,2024-06-09,SEA @ MIN,L,10.26667,0,2,4.0,5.0,Away,MIN,94.8,7.0
2024,1628920,Mercedes Russell,SEA,2024-06-11,SEA vs. LAS,W,14.12667,0,2,2.8,4.54545,Home,LAS,107.5,
2024,1628920,Mercedes Russell,SEA,2024-06-13,SEA @ DAL,W,15.45,6,2,2.4,4.16667,Away,DAL,107.7,
2024,1628920,Mercedes Russell,SEA,2024-06-19,SEA @ LVA,L,4.25,0,6,2.2,4.30769,Away,LVA,102.8,0.0
2024,1628920,Mercedes Russell,SEA,2024-06-23,SEA vs. CON,W,8.75,4,4,1.2,4.0,Home,CON,112.2,
2024,1628920,Mercedes Russell,SEA,2024-06-27,SEA vs. IND,W,17.31667,0,4,2.0,4.0,Home,IND,100.6,3.5
2024,1628920,Mercedes Russell,SEA,2024-06-29,SEA vs. DAL,W,16.35,4,2,2.0,3.53333,Home,DAL,107.7,6.0
2024,1628920,Mercedes Russell,SEA,2024-07-01,SEA vs. DAL,W,19.125,7,2,2.8,3.33333,Home,DAL,107.7,5.0
2024,1628920,Mercedes Russell,SEA,2024-07-05,SEA vs. CHI,L,9.53667,8,4,3.0,3.26667,Home,CHI,108.3,2.0
2024,1628920,Mercedes Russell,SEA,2024-07-07,SEA vs. CHI,W,8.05,2,2,4.6,3.26667,Home,CHI,108.3,5.0
2024,1628920,Mercedes Russell,SEA,2024-07-12,SEA vs. MIN,W,17.385,2,5,4.2,3.4,Home,MIN,94.8,4.66667
2024,1628920,Mercedes Russell,SEA,2024-07-14,SEA vs. ATL,W,12.65,2,2,4.6,3.13333,Home,ATL,99.4,
2024,1628920,Mercedes Russell,SEA,2024-07-16,SEA @ LAS,W,6.86667,2,2,4.2,3.13333,Away,LAS,107.5,0.0
2024,1628920,Mercedes Russell,SEA,2024-08-16,SEA @ ATL,L,7.85,0,31,3.2,2.8,Away,ATL,99.4,2.0
2024,1628920,Mercedes Russell,SEA,2024-08-18,SEA @ IND,L,12.21667,1,2,1.6,2.46667,Away,IND,100.6,2.33333
2024,1628920,Mercedes Russell,SEA,2024-08-20,SEA @ WAS,W,7.46667,0,2,1.4,2.53333,Away,WAS,,7.0
2024,1628920,Mercedes Russell,SEA,2024-08-26,SEA vs. WAS,L,16.53333,8,6,1.0,2.53333,Home,WAS,,4.66667
2024,1628920,Mercedes Russell,SEA,2024-08-28,SEA vs. ATL,W,13.06667,7,2,2.2,3.06667,Home,ATL,99.4,1.0
2024,1628920,Mercedes Russell,SEA,2024-09-01,SEA @ CON,L,10.5,2,4,3.2,3.13333,Away,CON,112.2,4.0
2024,1628920,Mercedes Russell,SEA,2024-09-03,SEA @ CON,W,24.76667,2,2,3.6,3.26667,Away,CON,112.2,3.0
2024,1628920,Mercedes Russell,SEA,2024-09-05,SEA @ NYL,L,7.43333,0,2,3.8,3.13333,Away,NYL,97.7,8.0
2024,1628920,Mercedes Russell,SEA,2024-09-07,SEA vs. PHO,W,25.18333,2,2,3.8,3.13333,Home,PHO,98.5,5.0
2024,1628920,Mercedes Russell,SEA,2024-09-11,SEA @ LAS,W,10.56167,0,4,2.6,3.0,Away,LAS,107.5,1.0
2024,1628920,Mercedes Russell,SEA,2024-09-13,SEA @ DAL,W,28.03333,9,2,1.2,2.53333,Away,DAL,107.7,5.66667
2024,1628920,Mercedes Russell,SEA,2024-09-15,SEA vs. LAS,W,23.65,5,2,2.6,2.6,Home,LAS,107.5,0.66667
2024,1628920,Mercedes Russell,SEA,2024-09-17,SEA vs. LVA,L,27.25,8,2,3.2,2.8,Home,LVA,102.8,0.0
2024,1628920,Mercedes Russell,SEA,2024-09-19,SEA @ PHO,W,24.78333,14,2,4.8,3.2,Away,PHO,98.5,3.5
2025,1628920,Mercedes Russell,LAS,2025-05-16,LAS @ GSV,W,11.96667,0,239,7.2,4.0,Away,GSV,98.8,
2025,1628920,Mercedes Russell,LAS,2025-05-18,LAS vs. MIN,L,14.36667,0,2,7.2,3.86667,Home,MIN,94.8,3.0
2025,1628920,Mercedes Russell,LAS,2025-05-21,LAS @ PHX,L,6.48333,0,3,5.4,3.86667,Away,PHX,,
2025,1628920,Mercedes Russell,LAS,2025-05-23,LAS vs. GSV,L,7.84333,1,2,4.4,3.8,Home,GSV,98.8,0.0
2025,1628920,Mercedes Russell,LAS,2025-05-25,LAS vs. CHI,W,8.21667,2,2,3.0,3.86667,Home,CHI,108.3,4.0
2025,1628920,Mercedes Russell,LAS,2025-05-27,LAS vs. ATL,L,4.5,0,2,0.6,3.46667,Home,ATL,99.4,3.0
2025,1628920,Mercedes Russell,LAS,2025-05-30,LAS @ LVA,L,7.01667,4,3,0.6,3.0,Away,LVA,102.8,2.66667
2025,1628920,Mercedes Russell,LAS,2025-06-01,LAS vs. PHX,L,15.81667,4,2,1.4,3.13333,Home,PHX,,0.0
2025,1628920,Mercedes Russell,LAS,2025-06-06,LAS @ DAL,W,12.36667,4,5,2.2,3.26667,Away,DAL,107.7,6.66667
2025,1628920,Mercedes Russell,LAS,2025-06-09,LAS vs. GSV,L,6.26167,2,3,2.8,3.53333,Home,GSV,98.8,0.5
2025,1628920,Mercedes Russell,LAS,2025-06-11,LAS @ LVA,W,7.06667,2,2,2.8,3.53333,Away,LVA,102.8,4.0
2025,1628920,Mercedes Russell,LAS,2025-06-14,LAS @ MIN,L,5.86333,0,3,3.2,3.66667,Away,MIN,94.8,0.66667
2025,1628920,Mercedes Russell,LAS,2025-06-17,LAS vs. SEA,L,3.91667,0,3,2.4,3.06667,Home,SEA,98.9,
2025,1628920,Mercedes Russell,LAS,2025-06-21,LAS @ MIN,L,6.58333,2,4,1.6,2.73333,Away,MIN,94.8,0.66667
2025,1628920,Mercedes Russell,LAS,2025-06-24,LAS @ CHI,L,6.65,2,3,1.2,2.33333,Away,CHI,108.3,4.0
2025,1628920,Mercedes Russell,LAS,2025-06-26,LAS @ IND,W,11.0,2,2,1.2,1.53333,Away,IND,100.6,2.66667
2025,1628920,Mercedes Russell,LAS,2025-06-29,LAS vs. CHI,L,2.9,0,3,1.2,1.66667,Home,CHI,108.3,2.0
2025,1628920,Mercedes Russell,LAS,2025-07-03,LAS @ NYL,L,6.76667,2,4,1.2,1.66667,Away,NYL,97.7,4.0
2025,1628920,Mercedes Russell,LAS,2025-07-05,LAS @ IND,W,8.39667,5,2,1.6,1.8,Away,IND,100.6,1.0
2025,1628920,Mercedes Russell,LAS,2025-07-10,LAS vs. MIN,L,9.365,2,5,2.2,2.06667,Home,MIN,94.8,0.66667
2024,1628922,Azurá Stevens,LAS,2024-07-07,LAS vs. PHO,L,25.53333,10,5,,,Home,PHO,98.5,
2024,1628922,Azurá Stevens,LAS,2024-07-09,LAS vs. MIN,L,28.18333,9,2,10.0,10.0,Home,MIN,94.8,
2024,1628922,Azurá Stevens,LAS,2024-07-13,LAS @ DAL,W,37.93333,16,4,9.5,9.5,Away,DAL,107.7,
2024,1628922,Azurá Stevens,LAS,2024-07-16,LAS vs. SEA,L,36.46667,24,3,11.66667,11.66667,Home,SEA,98.9,
2024,1628922,Azurá Stevens,LAS,2024-08-15,LAS vs. NYL,L,21.76667,5,30,14.75,14.75,Home,NYL,97.7,
2024,1628922,Azurá Stevens,LAS,2024-08-17,LAS vs. CHI,L,25.95333,10,2,12.8,12.8,Home,CHI,108.3,
2024,1628922,Azurá Stevens,LAS,2024-08-18,LAS @ LVA,L,18.56,2,1,12.8,12.33333,Away,LVA,102.8,
2024,1628922,Azurá Stevens,LAS,2024-08-20,LAS @ CON,L,20.52167,14,2,11.4,10.85714,Away,CON,112.2,
2024,1628922,Azurá Stevens,LAS,2024-08-23,LAS @ WAS,L,23.85,9,3,11.0,11.25,Away,WAS,,
2024,1628922,Azurá Stevens,LAS,2024-08-25,LAS @ DAL,L,30.81667,15,2,8.0,11.0,Away,DAL,107.7,16.0
2024,1628922,Azurá Stevens,LAS,2024-08-28,LAS vs. NYL,W,19.51667,10,3,10.0,11.4,Home,NYL,97.7,5.0
2024,1628922,Azurá Stevens,LAS,2024-09-01,LAS vs. ATL,L,10.75,2,4,10.0,11.27273,Home,ATL,99.4,
2024,1628922,Azurá Stevens,LAS,2024-09-04,LAS @ IND,L,27.9,13,3,10.0,10.5,Away,IND,100.6,
2024,1628922,Azurá Stevens,LAS,2024-09-06,LAS @ CHI,L,21.37167,9,2,9.8,10.69231,Away,CHI,108.3,10.0
2024,1628922,Azurá Stevens,LAS,2024-09-08,LAS vs. CON,L,15.73333,3,2,9.8,10.57143,Home,CON,112.2,14.0
2024,1628922,Azurá Stevens,LAS,2024-09-10,LAS vs. CON,L,34.05,10,2,7.4,10.06667,Home,CON,112.2,8.5
2024,1628922,Azurá Stevens,LAS,2024-09-11,LAS vs. SEA,L,40.0,18,1,7.4,10.06667,Home,SEA,98.9,24.0
2024,1628922,Azurá Stevens,LAS,2024-09-15,LAS @ SEA,L,19.9,6,4,10.6,10.66667,Away,SEA,98.9,21.0
2024,1628922,Azurá Stevens,LAS,2024-09-17,LAS vs. PHO,L,13.38333,2,2,9.2,10.0,Home,PHO,98.5,10.0
2024,1628922,Azurá Stevens,LAS,2024-09-19,LAS @ MIN,W,21.1,5,2,7.8,8.53333,Away,MIN,94.8,9.0
2025,1628922,Azurá Stevens,LAS,2025-05-16,LAS @ GSV,W,32.4,11,239,8.2,8.53333,Away,GSV,98.8,
2025,1628922,Azurá Stevens,LAS,2025-05-18,LAS vs. MIN,L,34.2,21,2,8.4,8.6,Home,MIN,94.8,7.0
2025,1628922,Azurá Stevens,LAS,2025-05-21,LAS @ PHX,L,29.98333,23,3,9.0,9.86667,Away,PHX,,
2025,1628922,Azurá Stevens,LAS,2025-05-23,LAS vs. GSV,L,31.53,6,2,12.4,10.46667,Home,GSV,98.8,11.0
2025,1628922,Azurá Stevens,LAS,2025-05-25,LAS vs. CHI,W,31.56667,24,2,13.2,10.26667,Home,CHI,108.3,9.5
2025,1628922,Azurá Stevens,LAS,2025-05-27,LAS vs. ATL,L,28.06167,10,2,17.0,10.86667,Home,ATL,99.4,2.0
2025,1628922,Azurá Stevens,LAS,2025-05-30,LAS @ LVA,L,29.31667,10,3,16.8,10.86667,Away,LVA,102.8,2.0
2025,1628922,Azurá Stevens,LAS,2025-06-01,LAS vs. PHX,L,19.69333,5,2,14.6,11.4,Home,PHX,,23.0
2025,1628922,Azurá Stevens,LAS,2025-06-06,LAS @ DAL,W,29.73333,21,5,11.0,10.86667,Away,DAL,107.7,15.5
2025,1628922,Azurá Stevens,LAS,2025-06-09,LAS vs. GSV,L,34.46667,6,3,14.0,11.66667,Home,GSV,98.8,8.5
2025,1628922,Azurá Stevens,LAS,2025-06-11,LAS @ LVA,W,32.76667,19,2,10.4,11.86667,Away,LVA,102.8,6.0
2025,1628922,Azurá Stevens,LAS,2025-06-14,LAS @ MIN,L,17.98333,4,3,12.2,12.46667,Away,MIN,94.8,11.66667
2025,1628922,Azurá Stevens,LAS,2025-06-17,LAS vs. SEA,L,24.36667,16,3,11.0,11.53333,Home,SEA,98.9,16.0
2025,1628922,Azurá Stevens,LAS,2025-06-21,LAS @ MIN,L,27.8,11,4,13.2,12.2,Away,MIN,94.8,10.0
2025,1628922,Azurá Stevens,LAS,2025-06-24,LAS @ CHI,L,30.36667,21,3,11.2,12.8,Away,CHI,108.3,14.33333
2025,1628922,Azurá Stevens,LAS,2025-06-26,LAS @ IND,W,32.08333,23,2,14.2,13.86667,Away,IND,100.6,13.0
2025,1628922,Azurá Stevens,LAS,2025-06-29,LAS vs. CHI,L,25.81667,17,3,15.0,14.66667,Home,CHI,108.3,18.0
2025,1628922,Azurá Stevens,LAS,2025-07-03,LAS @ NYL,L,33.9,12,4,17.6,14.4,Away,NYL,97.7,7.5
