SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
2025,1642793,Aziaha James,DAL,1022500056,2025-06-08,DAL vs. MIN,L,4.516666666666667,0,2,0.0,0,1,0.0,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,-4
2025,1642793,Aziaha James,DAL,1022500051,2025-06-06,DAL vs. LAS,L,10.933333333333334,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,0,0,0,0,0,0,0,5,7
2025,1642793,Aziaha James,DAL,1022500047,2025-06-03,DAL @ SEA,L,12.076666666666666,1,7,0.143,0,3,0.0,0,0,0.0,0,0,0,2,2,2,0,1,1,0,2,-10
2025,1642793,Aziaha James,DAL,1022500040,2025-05-31,DAL vs. CHI,L,9.883333333333333,2,6,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,4,-4
2025,1642793,Aziaha James,DAL,1022500027,2025-05-27,DAL @ CON,W,9.266666666666667,2,3,0.667,2,3,0.667,3,3,1.0,0,1,1,2,0,0,0,0,1,1,9,13
2025,1642793,Aziaha James,DAL,1022500002,2025-05-16,DAL vs. MIN,L,6.483333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,6
2025,1627669,Moriah Jefferson,CHI,1022500091,2025-06-24,CHI vs. LAS,W,1.8333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-3
2025,1629546,Marine Johannès,NYL,1022500094,2025-06-25,NYL @ GSV,W,17.785,4,6,0.667,3,5,0.6,0,0,0.0,1,4,5,1,1,1,0,0,1,1,11,12
2025,1629546,Marine Johannès,NYL,1022500088,2025-06-22,NYL @ SEA,L,36.16166666666667,7,13,0.538,3,9,0.333,0,0,0.0,0,5,5,1,4,1,1,0,1,0,17,-10
2025,1629546,Marine Johannès,NYL,1022500078,2025-06-19,NYL vs. PHX,L,21.8,3,8,0.375,0,5,0.0,0,0,0.0,0,2,2,0,0,1,1,0,2,0,6,-5
2025,1629546,Marine Johannès,NYL,1022500072,2025-06-17,NYL vs. ATL,W,19.45,1,5,0.2,0,3,0.0,0,0,0.0,2,4,6,2,3,0,0,0,1,0,2,23
2025,1629546,Marine Johannès,NYL,1022500066,2025-06-14,NYL @ IND,L,18.333333333333332,4,8,0.5,2,6,0.333,0,0,0.0,0,2,2,0,2,1,0,0,1,0,10,-13
2025,1629546,Marine Johannès,NYL,1022500059,2025-06-10,NYL vs. CHI,W,18.6,1,6,0.167,1,5,0.2,0,0,0.0,0,2,2,1,0,0,0,0,1,0,3,4
2025,1629546,Marine Johannès,NYL,1022500048,2025-06-05,NYL @ WAS,W,15.116666666666667,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,1,1,0,0,0,2,0,3,-1
2025,1629546,Marine Johannès,NYL,1022500041,2025-06-01,NYL vs. CON,W,12.966666666666667,3,4,0.75,2,3,0.667,0,0,0.0,0,2,2,6,0,1,0,0,0,0,8,22
2025,1629546,Marine Johannès,NYL,1022500036,2025-05-30,NYL @ WAS,W,16.933333333333334,1,8,0.125,1,7,0.143,0,0,0.0,2,0,2,1,1,0,0,0,1,0,3,2
2025,1629546,Marine Johannès,NYL,1022500033,2025-05-29,NYL vs. GSV,W,21.326666666666668,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,0,1,0,0,0,3,1,7,-4
2025,1629546,Marine Johannès,NYL,1022500028,2025-05-27,NYL vs. GSV,W,21.533333333333335,6,11,0.545,6,11,0.545,0,0,0.0,0,2,2,1,4,4,1,0,2,0,18,8
2025,1629546,Marine Johannès,NYL,1022500021,2025-05-24,NYL @ IND,W,15.443333333333333,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,-10
2025,1629546,Marine Johannès,NYL,1022500016,2025-05-22,NYL @ CHI,W,22.383333333333333,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,2,3,1,0,0,2,0,6,24
2025,1629546,Marine Johannès,NYL,1022500005,2025-05-17,NYL vs. LVA,W,14.6,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,0,2,-1
2025,1628280,Brionna Jones,ATL,1022500092,2025-06-24,ATL @ DAL,L,31.07,3,10,0.3,0,1,0.0,6,8,0.75,3,4,7,2,1,2,0,3,1,5,12,-8
2025,1628280,Brionna Jones,ATL,1022500085,2025-06-22,ATL vs. CHI,W,28.975,5,13,0.385,0,1,0.0,3,4,0.75,5,6,11,1,3,1,2,1,2,2,13,15
2025,1628280,Brionna Jones,ATL,1022500080,2025-06-20,ATL vs. WAS,W,21.966666666666665,4,6,0.667,1,2,0.5,5,6,0.833,2,2,4,6,1,1,0,0,3,5,14,-5
2025,1628280,Brionna Jones,ATL,1022500072,2025-06-17,ATL @ NYL,L,27.161666666666665,5,7,0.714,1,2,0.5,2,2,1.0,1,2,3,3,2,0,1,0,3,1,13,-4
2025,1628280,Brionna Jones,ATL,1022500069,2025-06-15,ATL @ WAS,W,23.071666666666665,2,7,0.286,1,3,0.333,0,0,0.0,1,3,4,2,1,0,0,0,3,2,5,14
2025,1628280,Brionna Jones,ATL,1022500063,2025-06-13,ATL vs. CHI,W,29.733333333333334,6,10,0.6,0,0,0.0,1,1,1.0,5,6,11,0,2,2,2,1,4,2,13,7
2025,1628280,Brionna Jones,ATL,1022500058,2025-06-10,ATL vs. IND,W,28.3,9,14,0.643,0,0,0.0,3,4,0.75,5,5,10,0,2,1,0,1,3,4,21,9
2025,1628280,Brionna Jones,ATL,1022500050,2025-06-06,ATL @ CON,L,23.6,3,8,0.375,0,1,0.0,1,2,0.5,3,3,6,0,1,0,0,1,1,1,7,-12
2025,1628280,Brionna Jones,ATL,1022500039,2025-05-30,ATL @ SEA,W,29.148333333333333,7,10,0.7,0,2,0.0,1,2,0.5,3,2,5,2,0,1,0,0,4,3,15,6
2025,1628280,Brionna Jones,ATL,1022500030,2025-05-27,ATL @ LAS,W,34.77166666666667,5,14,0.357,0,3,0.0,3,3,1.0,0,2,2,3,4,2,0,1,1,5,13,11
2025,1628280,Brionna Jones,ATL,1022500023,2025-05-25,ATL vs. CON,W,26.8,3,5,0.6,0,1,0.0,2,2,1.0,2,7,9,1,4,0,0,0,3,7,8,17
2025,1628280,Brionna Jones,ATL,1022500022,2025-05-24,ATL vs. DAL,W,29.9,5,9,0.556,0,0,0.0,1,1,1.0,4,11,15,2,1,2,1,1,1,1,11,4
2025,1628280,Brionna Jones,ATL,1022500015,2025-05-22,ATL vs. IND,L,33.08,4,13,0.308,2,4,0.5,5,7,0.714,3,8,11,3,0,1,0,1,2,5,15,-6
2025,1628280,Brionna Jones,ATL,1022500011,2025-05-20,ATL @ IND,W,32.57833333333333,6,12,0.5,0,2,0.0,7,10,0.7,6,7,13,3,3,1,1,1,2,6,19,10
2025,1628280,Brionna Jones,ATL,1022500001,2025-05-16,ATL @ WAS,L,34.336666666666666,6,13,0.462,0,2,0.0,4,8,0.5,6,4,10,5,2,0,1,1,4,7,16,4
2025,1641650,Haley Jones,DAL,1022500081,2025-06-20,DAL @ CON,W,3.466666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,2
2025,1641650,Haley Jones,PHX,1022500054,2025-06-07,PHX vs. SEA,L,14.45,0,3,0.0,0,0,0.0,0,0,0.0,1,3,4,2,2,0,0,0,1,0,0,7
2025,1641650,Haley Jones,PHX,1022500049,2025-06-05,PHX vs. GSV,W,14.113333333333333,2,4,0.5,1,1,1.0,0,0,0.0,1,2,3,1,0,0,1,0,1,0,5,4
2025,1641650,Haley Jones,PHX,1022500046,2025-06-03,PHX @ MIN,L,15.473333333333333,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,2,-7
2025,1641650,Haley Jones,PHX,1022500042,2025-06-01,PHX @ LAS,W,3.75,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,2,-2
2025,1627673,Jonquel Jones,NYL,1022500078,2025-06-19,NYL vs. PHX,L,8.866666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,4,4,0,2,0,1,0,0,3,2,-2
2025,1627673,Jonquel Jones,NYL,1022500072,2025-06-17,NYL vs. ATL,W,25.483333333333334,4,10,0.4,2,4,0.5,0,0,0.0,4,6,10,2,0,1,0,1,1,1,10,8
2025,1627673,Jonquel Jones,NYL,1022500048,2025-06-05,NYL @ WAS,W,5.816666666666666,1,3,0.333,0,1,0.0,1,2,0.5,0,4,4,1,0,0,0,0,1,2,3,-1
2025,1627673,Jonquel Jones,NYL,1022500041,2025-06-01,NYL vs. CON,W,23.116666666666667,4,7,0.571,3,4,0.75,2,2,1.0,1,10,11,0,3,0,0,0,4,3,13,40
2025,1627673,Jonquel Jones,NYL,1022500036,2025-05-30,NYL @ WAS,W,29.783333333333335,5,14,0.357,1,6,0.167,3,6,0.5,3,15,18,3,1,2,2,0,2,5,14,23
2025,1627673,Jonquel Jones,NYL,1022500028,2025-05-27,NYL vs. GSV,W,25.216666666666665,4,12,0.333,2,5,0.4,3,6,0.5,4,6,10,5,1,1,1,1,4,5,13,23
2025,1627673,Jonquel Jones,NYL,1022500021,2025-05-24,NYL @ IND,W,36.4,9,15,0.6,2,5,0.4,6,7,0.857,4,8,12,3,3,1,1,0,3,5,26,2
2025,1627673,Jonquel Jones,NYL,1022500016,2025-05-22,NYL @ CHI,W,21.84,4,6,0.667,3,4,0.75,0,0,0.0,0,7,7,1,3,0,4,0,1,1,11,15
2025,1627673,Jonquel Jones,NYL,1022500005,2025-05-17,NYL vs. LVA,W,29.698333333333334,6,12,0.5,1,3,0.333,4,6,0.667,1,9,10,6,2,0,1,0,3,6,17,19
2025,1642820,Liatu King,LAS,1022500091,2025-06-24,LAS @ CHI,L,4.281666666666666,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,0,0,0,0,2
2025,1642820,Liatu King,LAS,1022500084,2025-06-21,LAS @ MIN,L,9.41,1,3,0.333,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,2,11
2025,1642820,Liatu King,LAS,1022500076,2025-06-17,LAS vs. SEA,L,10.2,1,2,0.5,0,1,0.0,4,4,1.0,0,0,0,1,0,0,0,0,0,2,6,1
2025,1642820,Liatu King,LAS,1022500065,2025-06-14,LAS @ MIN,L,16.446666666666665,0,3,0.0,0,1,0.0,3,4,0.75,1,1,2,0,3,0,0,1,2,2,3,-8
2025,1642820,Liatu King,LAS,1022500060,2025-06-11,LAS @ LVA,W,7.216666666666667,2,2,1.0,0,0,0.0,1,2,0.5,0,1,1,0,1,0,0,0,2,1,5,9
2025,1642820,Liatu King,LAS,1022500051,2025-06-06,LAS @ DAL,W,2.716666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-8
2025,1642820,Liatu King,LAS,1022500037,2025-05-30,LAS @ LVA,L,14.366666666666667,2,2,1.0,1,1,1.0,1,2,0.5,0,2,2,0,2,1,0,0,1,1,6,-1
2025,1642820,Liatu King,LAS,1022500030,2025-05-27,LAS vs. ATL,L,6.583333333333333,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,4,0
2025,1642820,Liatu King,LAS,1022500024,2025-05-25,LAS vs. CHI,W,13.55,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,0,1,0,0,1,2,1,2,4
2025,1642820,Liatu King,LAS,1022500019,2025-05-23,LAS vs. GSV,L,11.24,0,1,0.0,0,0,0.0,0,0,0.0,2,0,2,1,2,1,0,1,0,0,0,-9
2025,1642820,Liatu King,LAS,1022500014,2025-05-21,LAS @ PHX,L,13.4,2,2,1.0,0,0,0.0,0,1,0.0,2,1,3,1,0,0,0,0,3,2,4,4
2025,1642295,Elizabeth Kitley,LVA,1022500095,2025-06-25,LVA vs. CON,W,6.283333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,2,1,0,0,-5
2025,1642295,Elizabeth Kitley,LVA,1022500075,2025-06-17,LVA @ MIN,L,2.9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,-7
2025,1642295,Elizabeth Kitley,LVA,1022500070,2025-06-15,LVA vs. PHX,L,11.183333333333334,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,2,0,1,1,1,2,0,-4
2025,1642295,Elizabeth Kitley,LVA,1022500064,2025-06-13,LVA vs. DAL,W,17.81,1,4,0.25,0,0,0.0,0,0,0.0,1,3,4,1,0,0,0,1,1,0,2,-13
2025,1642295,Elizabeth Kitley,LVA,1022500060,2025-06-11,LVA vs. LAS,L,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,-3
2025,1642295,Elizabeth Kitley,LVA,1022500052,2025-06-07,LVA @ GSV,L,8.05,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-6
2025,1642295,Elizabeth Kitley,LVA,1022500043,2025-06-01,LVA @ SEA,W,5.611666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,4,1,0,1
2025,1642295,Elizabeth Kitley,LVA,1022500037,2025-05-30,LVA vs. LAS,W,10.616666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,0,3,0,0,-14
2025,1642295,Elizabeth Kitley,LVA,1022500026,2025-05-25,LVA @ SEA,L,16.283333333333335,5,8,0.625,0,1,0.0,1,2,0.5,3,2,5,0,0,2,2,0,3,1,11,7
2025,1642295,Elizabeth Kitley,LVA,1022500010,2025-05-20,LVA @ CON,W,10.693333333333333,0,3,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,1,0,2,1,0,-4
2025,1642295,Elizabeth Kitley,LVA,1022500005,2025-05-17,LVA @ NYL,L,1.2333333333333334,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,-2
2025,1628926,Maria Kliundikova,MIN,1022500090,2025-06-24,MIN @ WAS,L,13.566666666666666,3,5,0.6,1,2,0.5,2,2,1.0,1,1,2,0,0,1,0,0,2,1,9,-4
2025,1628926,Maria Kliundikova,MIN,1022500084,2025-06-21,MIN vs. LAS,W,26.89666666666667,5,10,0.5,1,3,0.333,1,2,0.5,3,5,8,2,3,3,2,0,3,2,12,25
2025,1628926,Maria Kliundikova,MIN,1022500075,2025-06-17,MIN vs. LVA,W,3.0716666666666668,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,0,1,0,5
2025,1628926,Maria Kliundikova,MIN,1022500065,2025-06-14,MIN vs. LAS,W,13.608333333333333,5,6,0.833,0,0,0.0,1,2,0.5,3,2,5,1,0,2,3,0,1,1,11,3
2025,1628926,Maria Kliundikova,MIN,1022500056,2025-06-08,MIN @ DAL,W,3.3066666666666666,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,0,0,0,1,0,2,1,1,-1
2025,1631021,Sika Koné,WAS,1022500069,2025-06-15,WAS vs. ATL,L,3.95,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-2
2025,1631021,Sika Koné,WAS,1022500055,2025-06-08,WAS vs. CON,W,4.0,1,2,0.5,0,0,0.0,2,2,1.0,2,2,4,0,0,0,0,0,1,2,4,11
2025,1631021,Sika Koné,WAS,1022500025,2025-05-25,WAS @ PHX,L,8.816666666666666,2,2,1.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,0,0,1,4,-4
2025,1631021,Sika Koné,WAS,1022500018,2025-05-23,WAS @ LVA,L,10.21,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,1,4,0,0,-21
2025,1631021,Sika Koné,WAS,1022500013,2025-05-21,WAS @ GSV,L,13.751666666666667,1,5,0.2,0,1,0.0,1,1,1.0,0,0,0,2,2,0,0,2,2,2,3,-1
2025,1631021,Sika Koné,WAS,1022500007,2025-05-18,WAS @ CON,W,4.266666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,1,0,1
2025,1631021,Sika Koné,WAS,1022500001,2025-05-16,WAS vs. ATL,W,11.683333333333334,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,1,2,0,0,0,2,0,2,-1
2025,1642797,Anastasiia Olairi Kosu,MIN,1022500084,2025-06-21,MIN vs. LAS,W,1.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1
2025,1642797,Anastasiia Olairi Kosu,MIN,1022500065,2025-06-14,MIN vs. LAS,W,3.283333333333333,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,1,0,0,0,0,0,1,3,3
2025,1642797,Anastasiia Olairi Kosu,MIN,1022500056,2025-06-08,MIN @ DAL,W,0.9816666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,0,1
2025,1642797,Anastasiia Olairi Kosu,MIN,1022500046,2025-06-03,MIN vs. PHX,W,3.1666666666666665,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,-2
2025,1642797,Anastasiia Olairi Kosu,MIN,1022500008,2025-05-18,MIN @ LAS,W,0.325,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1642797,Anastasiia Olairi Kosu,MIN,1022500002,2025-05-16,MIN @ DAL,W,2.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-6
2025,1629490,Kitija Laksa,PHX,1022500083,2025-06-21,PHX @ CHI,W,28.2,3,8,0.375,3,7,0.429,2,3,0.667,0,1,1,3,2,1,0,0,2,1,11,7
2025,1629490,Kitija Laksa,PHX,1022500078,2025-06-19,PHX @ NYL,W,27.583333333333332,5,11,0.455,3,6,0.5,0,0,0.0,1,0,1,1,0,1,0,1,1,2,13,17
2025,1629490,Kitija Laksa,PHX,1022500077,2025-06-18,PHX @ CON,W,22.878333333333334,4,10,0.4,2,6,0.333,1,1,1.0,0,2,2,0,1,0,1,1,1,1,11,-14
2025,1629490,Kitija Laksa,PHX,1022500070,2025-06-15,PHX @ LVA,W,18.35,2,8,0.25,0,5,0.0,0,0,0.0,2,1,3,2,1,0,0,0,1,0,4,6
2025,1629490,Kitija Laksa,PHX,1022500061,2025-06-11,PHX vs. DAL,W,27.0,5,8,0.625,4,7,0.571,0,0,0.0,0,1,1,1,0,0,1,0,3,1,14,7
2025,1629490,Kitija Laksa,PHX,1022500054,2025-06-07,PHX vs. SEA,L,30.916666666666668,3,6,0.5,3,5,0.6,0,0,0.0,0,1,1,1,0,0,0,0,0,0,9,-23
2025,1629490,Kitija Laksa,PHX,1022500049,2025-06-05,PHX vs. GSV,W,25.666666666666668,2,5,0.4,2,4,0.5,0,2,0.0,2,2,4,0,1,1,0,1,1,1,6,14
2025,1629490,Kitija Laksa,PHX,1022500046,2025-06-03,PHX @ MIN,L,25.266666666666666,4,9,0.444,2,6,0.333,0,0,0.0,0,0,0,0,1,1,0,0,0,1,10,-14
2025,1629490,Kitija Laksa,PHX,1022500042,2025-06-01,PHX @ LAS,W,28.846666666666668,3,5,0.6,2,3,0.667,7,7,1.0,0,2,2,1,1,1,0,0,3,4,15,2
2025,1629490,Kitija Laksa,PHX,1022500038,2025-05-30,PHX vs. MIN,L,22.1,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,3,1,0,1,0,1,1,2,8
2025,1629490,Kitija Laksa,PHX,1022500031,2025-05-27,PHX vs. CHI,W,24.333333333333332,6,9,0.667,3,6,0.5,3,5,0.6,0,0,0,1,0,1,0,0,1,3,18,13
2025,1629490,Kitija Laksa,PHX,1022500025,2025-05-25,PHX vs. WAS,W,15.688333333333333,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,8,-4
2025,1629490,Kitija Laksa,PHX,1022500020,2025-05-23,PHX @ SEA,L,15.316666666666666,0,3,0.0,0,1,0.0,0,0,0.0,3,1,4,0,0,0,0,0,1,0,0,-16
2025,1629490,Kitija Laksa,PHX,1022500014,2025-05-21,PHX vs. LAS,W,23.413333333333334,3,9,0.333,3,8,0.375,0,0,0.0,0,3,3,4,3,2,0,1,4,1,9,3
2025,1642304,Carla Leite,GSV,1022500079,2025-06-19,GSV vs. IND,W,19.716666666666665,4,7,0.571,0,1,0.0,0,0,0.0,0,1,1,4,2,1,0,0,2,3,8,-6
2025,1642304,Carla Leite,GSV,1022500074,2025-06-17,GSV @ DAL,L,27.378333333333334,2,6,0.333,0,1,0.0,4,4,1.0,0,2,2,4,3,1,1,1,4,5,8,2
2025,1642304,Carla Leite,GSV,1022500067,2025-06-14,GSV vs. SEA,W,32.04833333333333,6,10,0.6,0,2,0.0,2,2,1.0,0,0,0,3,4,1,0,0,2,1,14,15
2025,1642304,Carla Leite,GSV,1022500057,2025-06-09,GSV @ LAS,W,26.066666666666666,6,16,0.375,0,7,0.0,3,3,1.0,2,3,5,3,1,1,0,1,4,3,15,11
2025,1642304,Carla Leite,GSV,1022500052,2025-06-07,GSV vs. LVA,W,1.3166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1642304,Carla Leite,GSV,1022500049,2025-06-05,GSV @ PHX,L,7.383333333333334,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,1,2,1,0,1,0,1,1,-5
2025,1642304,Carla Leite,GSV,1022500044,2025-06-01,GSV vs. MIN,L,3.316666666666667,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,-9
2025,1642304,Carla Leite,GSV,1022500033,2025-05-29,GSV @ NYL,L,8.266666666666667,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,3,1,0,0,0,0,3,2,1
2025,1642304,Carla Leite,GSV,1022500028,2025-05-27,GSV @ NYL,L,18.45,1,7,0.143,0,2,0.0,2,2,1.0,0,2,2,1,2,2,0,2,3,1,4,-16
2025,1642304,Carla Leite,GSV,1022500019,2025-05-23,GSV @ LAS,W,23.315,7,10,0.7,2,2,1.0,3,4,0.75,1,1,2,3,1,1,0,1,0,2,19,17
2025,1642304,Carla Leite,GSV,1022500013,2025-05-21,GSV vs. WAS,W,20.655,2,7,0.286,1,6,0.167,5,6,0.833,2,0,2,3,0,0,0,0,4,4,10,17
2025,1642304,Carla Leite,GSV,1022500003,2025-05-16,GSV vs. LAS,L,11.833333333333334,0,3,0.0,0,3,0.0,2,3,0.667,0,1,1,1,3,0,0,0,2,2,2,9
2025,1642768,Kyara Linskens,GSV,1022500052,2025-06-07,GSV vs. LVA,W,1.3166666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,2,0
2025,1642768,Kyara Linskens,GSV,1022500028,2025-05-27,GSV @ NYL,L,8.633333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,0,3,0,0,-8
2025,1642768,Kyara Linskens,GSV,1022500019,2025-05-23,GSV @ LAS,W,13.166666666666666,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,1,0,0,1,0,3,1,2,15
2025,1642768,Kyara Linskens,GSV,1022500003,2025-05-16,GSV vs. LAS,L,3.6666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0
2025,204319,Jewell Loyd,LVA,1022500095,2025-06-25,LVA vs. CON,W,26.633333333333333,5,9,0.556,3,6,0.5,0,0,0.0,4,3,7,2,2,0,0,0,1,2,13,16
2025,204319,Jewell Loyd,LVA,1022500087,2025-06-22,LVA vs. IND,W,34.233333333333334,5,11,0.455,0,4,0.0,0,0,0.0,1,4,5,5,1,1,0,0,2,2,10,15
2025,204319,Jewell Loyd,LVA,1022500082,2025-06-20,LVA vs. SEA,L,34.166666666666664,5,11,0.455,3,4,0.75,2,2,1.0,1,2,3,4,1,1,0,0,1,1,15,2
2025,204319,Jewell Loyd,LVA,1022500075,2025-06-17,LVA @ MIN,L,33.833333333333336,4,12,0.333,4,8,0.5,0,0,0.0,2,6,8,3,3,0,1,0,3,2,12,-7
2025,204319,Jewell Loyd,LVA,1022500070,2025-06-15,LVA vs. PHX,L,31.566666666666666,6,11,0.545,3,8,0.375,2,2,1.0,2,4,6,2,1,1,0,0,1,5,17,-5
2025,204319,Jewell Loyd,LVA,1022500064,2025-06-13,LVA vs. DAL,W,28.15,7,13,0.538,5,8,0.625,2,2,1.0,1,2,3,2,3,1,0,1,1,4,21,-6
2025,204319,Jewell Loyd,LVA,1022500060,2025-06-11,LVA vs. LAS,L,25.233333333333334,3,9,0.333,1,4,0.25,0,0,0.0,0,0,0,1,1,1,0,0,4,3,7,-2
2025,204319,Jewell Loyd,LVA,1022500052,2025-06-07,LVA @ GSV,L,25.9,1,6,0.167,0,3,0.0,3,5,0.6,3,3,6,1,0,2,0,1,1,4,5,-23
2025,204319,Jewell Loyd,LVA,1022500043,2025-06-01,LVA @ SEA,W,28.4,3,6,0.5,2,4,0.5,2,3,0.667,1,6,7,4,2,4,0,0,3,2,10,-4
2025,204319,Jewell Loyd,LVA,1022500037,2025-05-30,LVA vs. LAS,W,33.01,1,8,0.125,1,2,0.5,0,2,0.0,0,6,6,4,0,0,0,0,2,3,3,30
2025,204319,Jewell Loyd,LVA,1022500026,2025-05-25,LVA @ SEA,L,33.88333333333333,4,15,0.267,3,8,0.375,3,3,1.0,0,2,2,3,0,1,1,0,1,5,14,-18
2025,204319,Jewell Loyd,LVA,1022500018,2025-05-23,LVA vs. WAS,W,28.783333333333335,2,9,0.222,2,7,0.286,3,3,1.0,1,2,3,2,0,2,0,0,3,3,9,11
2025,204319,Jewell Loyd,LVA,1022500010,2025-05-20,LVA @ CON,W,20.75,7,14,0.5,6,9,0.667,0,0,0.0,0,5,5,0,0,0,0,1,0,1,20,29
2025,204319,Jewell Loyd,LVA,1022500005,2025-05-17,LVA @ NYL,L,31.466666666666665,2,10,0.2,1,6,0.167,0,0,0.0,3,1,4,2,1,0,0,0,4,1,5,-19
2025,1629497,Marina Mabrey,CON,1022500081,2025-06-20,CON vs. DAL,L,28.865,2,10,0.2,1,6,0.167,3,4,0.75,0,3,3,6,2,0,1,0,2,3,8,-7
2025,1629497,Marina Mabrey,CON,1022500077,2025-06-18,CON vs. PHX,L,36.9,2,11,0.182,1,5,0.2,3,3,1.0,0,2,2,7,2,0,2,1,3,3,8,-9
2025,1629497,Marina Mabrey,CON,1022500071,2025-06-17,CON @ IND,L,28.083333333333332,2,9,0.222,0,6,0.0,2,2,1.0,1,7,8,1,4,3,0,0,1,2,6,-16
2025,1629497,Marina Mabrey,CON,1022500068,2025-06-15,CON vs. CHI,L,39.0,7,17,0.412,5,12,0.417,3,4,0.75,2,3,5,4,6,0,0,1,1,6,22,-10
2025,1629497,Marina Mabrey,CON,1022500055,2025-06-08,CON @ WAS,L,30.4,6,15,0.4,2,6,0.333,1,1,1.0,3,4,7,8,3,1,1,0,6,4,15,-20
2025,1629497,Marina Mabrey,CON,1022500050,2025-06-06,CON vs. ATL,W,33.0,13,22,0.591,3,8,0.375,5,6,0.833,0,4,4,4,1,0,1,2,2,5,34,8
2025,1629497,Marina Mabrey,CON,1022500041,2025-06-01,CON @ NYL,L,28.316666666666666,2,11,0.182,2,9,0.222,2,2,1.0,0,4,4,2,2,1,0,1,5,4,8,-55
